NOISE_X,NOISE_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_PINKY_X,LEFT_PINKY_Y,RIGHT_PINKY_X,RIGHT_PINKY_Y,LEFT_INDEX_X,LEFT_INDEX_Y,RIGHT_INDEX_X,RIGHT_INDEX_Y,LEFT_THUMB_X,LEFT_THUMB_Y,RIGHT_THUMB_X,RIGHT_THUMB_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,LEFT_HEEL_X,LEFT_HEEL_Y,RIGHT_HEEL_X,RIGHT_HEEL_Y,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,PATH,EXERCICE
0.5085112452507019,0.3750356137752533,0.4695824980735779,0.4246307015419006,0.5414339303970337,0.4167927801609039,0.4765987396240234,0.340609461069107,0.5671746134757996,0.3345257043838501,0.4402911067008972,0.2617728114128113,0.5847912430763245,0.2271608412265777,0.4418348371982574,0.2477671205997467,0.5927907824516296,0.212781012058258,0.4492370188236236,0.2462125867605209,0.5840728282928467,0.2135066986083984,0.4247499406337738,0.2518995404243469,0.5791093707084656,0.2220734804868698,0.5013972520828247,0.6397144794464111,0.5425056219100952,0.6388713121414185,0.505416989326477,0.7851884365081787,0.5500800013542175,0.7889489531517029,0.4928439259529114,0.9245113730430604,0.5667830109596252,0.938008725643158,0.4961884617805481,0.9428423047065736,0.557451605796814,0.9513753056526184,0.4925262331962585,0.9538891315460204,0.5748538374900818,0.9676974415779114,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame10.jpg,pullup
0.4655612111091614,0.3713216483592987,0.4321925640106201,0.4165940284729004,0.4916943609714508,0.4300591349601745,0.4161278307437897,0.3253260850906372,0.4882687628269195,0.353881299495697,0.4085897505283355,0.2276893109083175,0.4767042994499206,0.2360396981239318,0.4155480861663818,0.2182936519384384,0.481395423412323,0.2145734131336212,0.4236763417720794,0.2149894535541534,0.4712971746921539,0.227423220872879,0.4248217940330505,0.2225793749094009,0.4664378762245178,0.2357607334852218,0.4361539781093597,0.6396923661231995,0.4801391959190368,0.6370627880096436,0.4354366660118103,0.7899545431137085,0.4810128211975097,0.784545361995697,0.4451794624328613,0.9271761775016784,0.4992924630641937,0.9355962872505188,0.4491612017154693,0.9477074146270752,0.5004863142967224,0.9490533471107484,0.4360557496547699,0.9559549689292908,0.4952797293663025,0.9597418308258056,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame10.jpg_fliped,pullup
0.5224597454071045,0.2687038779258728,0.4860789775848388,0.3249092698097229,0.5498102307319641,0.3074102699756622,0.4860966801643371,0.2320480942726135,0.5887268781661987,0.2285435795783996,0.4859977662563324,0.1588249653577804,0.589037299156189,0.1523833721876144,0.4834036231040954,0.151562213897705,0.5944511890411377,0.152375653386116,0.492814689874649,0.1529819965362548,0.5809624791145325,0.1561655104160308,0.492049366235733,0.1534127295017242,0.5779327154159546,0.1565013527870178,0.513333261013031,0.5381082892417908,0.5553083419799805,0.5323360562324524,0.5201380252838135,0.6684283018112183,0.5693382024765015,0.6788585186004639,0.5089544057846069,0.8227627277374268,0.5635257959365845,0.8286815285682678,0.503459632396698,0.8423753380775452,0.5543121099472046,0.8474729061126709,0.5219727754592896,0.8648202419281006,0.5819210410118103,0.8649033904075623,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame20.jpg,pullup
0.4782934188842773,0.256975382566452,0.4408445954322815,0.3024355173110962,0.5018599033355713,0.3198782503604889,0.4090710282325744,0.2269240021705627,0.4979270398616791,0.2481358647346496,0.4043589234352112,0.1328499019145965,0.505229115486145,0.1531377881765365,0.4040307104587555,0.1240040808916091,0.5092010498046875,0.1374938786029815,0.4179954528808594,0.1217179968953132,0.5001527070999146,0.135058581829071,0.417814552783966,0.1234887465834617,0.5004814863204956,0.1409695595502853,0.4384535253047943,0.5263568758964539,0.4798248708248138,0.5229159593582153,0.4307841360569,0.673102617263794,0.4768447875976562,0.6628617644309998,0.4388181269168854,0.8081528544425964,0.4898641705513,0.8135999441146851,0.4386917948722839,0.8376814126968384,0.4943166375160217,0.8341367840766907,0.4179585576057434,0.8504200577735901,0.4877010881900787,0.8361319899559021,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame20.jpg_fliped,pullup
0.4706462919712066,0.1502440422773361,0.4304653108119964,0.2161500602960586,0.5031306743621826,0.2073599696159362,0.4237101972103119,0.1923357546329498,0.550876259803772,0.2072459161281585,0.4295168817043304,0.1391994357109069,0.5386964678764343,0.1121618822216987,0.4281973242759704,0.1271600574254989,0.5408386588096619,0.0965066105127334,0.4344347417354584,0.1123113632202148,0.5321345925331116,0.0977017357945442,0.4386366903781891,0.1180671080946922,0.530194878578186,0.1052453890442848,0.4561567902565002,0.4280711412429809,0.4958946704864502,0.42180135846138,0.4917651712894439,0.5637003183364868,0.5411950349807739,0.5646211504936218,0.4988302588462829,0.7078992128372192,0.5506066083908081,0.7161861062049866,0.4983357489109039,0.7256456613540649,0.5416442155838013,0.7361276745796204,0.5128055214881897,0.7193387150764465,0.5634778738021851,0.7314481735229492,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame30.jpg,pullup
0.5199289917945862,0.1444261968135833,0.4865390360355377,0.2065456062555313,0.5544518828392029,0.2180607914924621,0.434430181980133,0.2040401995182037,0.5607067346572876,0.225969448685646,0.4421922564506531,0.1309332996606826,0.5522511601448059,0.1491374373435974,0.4418194890022278,0.1099158748984336,0.5540961027145386,0.141331285238266,0.4491190910339355,0.1081821918487548,0.5515996217727661,0.1357748359441757,0.4515655040740967,0.1159485355019569,0.5465254187583923,0.1411939561367035,0.4595495760440826,0.4143708050251007,0.4988133907318115,0.4162275493144989,0.4546281695365906,0.5656849145889282,0.5029709935188293,0.5600326061248779,0.4453605711460113,0.7148842215538025,0.496149867773056,0.7009676098823547,0.4563415050506592,0.7340032458305359,0.4951692223548889,0.7214224338531494,0.4222488403320312,0.7212265133857727,0.4799157083034515,0.7199116349220276,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame30.jpg_fliped,pullup
0.4629813730716705,0.0729498192667961,0.4266945421695709,0.1442056596279144,0.5071055889129639,0.1302377134561538,0.3975417912006378,0.2107972949743271,0.5423252582550049,0.1853101849555969,0.4216906130313873,0.1634079068899154,0.5175917744636536,0.1530171483755111,0.4234725534915924,0.1160844340920448,0.5157229900360107,0.1447770595550537,0.4297901690006256,0.1325967460870742,0.5079811215400696,0.1411159783601761,0.4324146211147308,0.1480074971914291,0.5066046118736267,0.144877091050148,0.4580711424350738,0.3312001526355743,0.492572158575058,0.3260155022144317,0.4913650453090668,0.4778357148170471,0.5149304270744324,0.4751786291599273,0.5044090747833252,0.6166410446166992,0.537033200263977,0.6107662320137024,0.5060902833938599,0.6361678838729858,0.5343714952468872,0.6317672729492188,0.5116896033287048,0.627979576587677,0.5351827144622803,0.6315268278121948,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame40.jpg,pullup
0.5313988924026489,0.0693408474326133,0.4961918890476227,0.1305138319730758,0.5733903646469116,0.1415862292051315,0.4640902578830719,0.1943759620189666,0.5994027853012085,0.215579554438591,0.4868798851966858,0.1582730412483215,0.5817499160766602,0.1583841145038604,0.4880196452140808,0.1443728059530258,0.5781089067459106,0.1683803051710128,0.4970070719718933,0.1437250077724456,0.5737007856369019,0.1559209674596786,0.4995297491550445,0.149003192782402,0.5725237131118774,0.1479839831590652,0.498427152633667,0.3300544321537018,0.528390109539032,0.3334187865257263,0.4889557957649231,0.4766837656497955,0.5068435072898865,0.4772146940231323,0.4790771901607513,0.6101058125495911,0.4893432259559631,0.6150141954421997,0.4877387583255768,0.6388152837753296,0.4891342520713806,0.6379134058952332,0.4490149915218353,0.6177090406417847,0.4693993628025055,0.6169859766960144,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame40.jpg_fliped,pullup
0.4625779986381531,0.0952209681272506,0.4288340508937835,0.1740101277828216,0.5123147368431091,0.1593552678823471,0.4375395178794861,0.2201154977083206,0.5473477840423584,0.2277872562408447,0.4742929935455322,0.1937238276004791,0.5294145345687866,0.1685030162334442,0.4801332056522369,0.1846756190061569,0.5263034105300903,0.1648918539285659,0.486329972743988,0.1757289618253708,0.5144804120063782,0.1581045538187027,0.4906263351440429,0.1782481223344802,0.5134882926940918,0.1584543138742447,0.4654785692691803,0.3593102097511291,0.5079214572906494,0.3519415259361267,0.4888866543769836,0.5045598149299622,0.521668553352356,0.498378723859787,0.4932400286197662,0.6489675045013428,0.5228670835494995,0.6344191431999207,0.4929489493370056,0.668779730796814,0.5176711678504944,0.6647554636001587,0.5060344338417053,0.6550087332725525,0.5411197543144226,0.6538479924201965,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame50.jpg,pullup
0.5371123552322388,0.0962740257382392,0.4902832508087158,0.1618683487176895,0.572487473487854,0.1773170977830886,0.465437114238739,0.2300914674997329,0.5673525333404541,0.2616678774356842,0.4784731864929199,0.1869040578603744,0.5417647957801819,0.1983950287103653,0.4780980944633484,0.1760535240173339,0.5313970446586609,0.1852926760911941,0.4869431853294372,0.1690329909324646,0.5233726501464844,0.1752650141716003,0.4906753003597259,0.1751111149787902,0.5259461402893066,0.1782727688550949,0.4842572212219238,0.3633851408958435,0.5304714441299438,0.3692436516284942,0.4754892885684967,0.5100685954093933,0.517556369304657,0.513668954372406,0.4794118404388428,0.6474772691726685,0.5041483044624329,0.6489332914352417,0.4909012913703918,0.6738482117652893,0.5035265684127808,0.6712852716445923,0.4547277092933655,0.6526678204536438,0.4925522804260254,0.6592997908592224,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame50.jpg_fliped,pullup
0.4436942934989929,0.2382550984621048,0.4129717946052551,0.3128589987754822,0.4895274043083191,0.3021928668022156,0.4128541350364685,0.332369327545166,0.5318711996078491,0.2908307313919067,0.4377061426639557,0.297442227602005,0.5222619771957397,0.2281993180513382,0.4391960203647613,0.2908367216587066,0.5229253172874451,0.2117977142333984,0.4434159696102142,0.2844937145709991,0.5122543573379517,0.2099551707506179,0.4461643099784851,0.2876413464546203,0.5096989274024963,0.2159053683280944,0.4370468556880951,0.4800125062465668,0.4898035526275635,0.4719634652137756,0.4538322389125824,0.6246193647384644,0.511906623840332,0.628219723701477,0.4496542811393738,0.7220997214317322,0.4968180060386657,0.7314934134483337,0.4564556181430816,0.6952944397926331,0.4888241291046142,0.7103450894355774,0.4412317872047424,0.8065686821937561,0.5116680264472961,0.7986993789672852,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame60.jpg,pullup
0.5514346361160278,0.2583535313606262,0.5200749039649963,0.3186840415000915,0.5887399911880493,0.3324972093105316,0.4681054651737213,0.3078553080558777,0.5788072347640991,0.3544497787952423,0.4722074568271637,0.2491175979375839,0.5523953437805176,0.2917075753211975,0.4731133580207824,0.2887276113033294,0.5473375916481018,0.2796860039234161,0.4777959287166595,0.2755583226680755,0.5449129343032837,0.2726403176784515,0.4795746803283691,0.2517972588539123,0.5441281795501709,0.2762941122055053,0.505226194858551,0.5200339555740356,0.5512526035308838,0.5189346671104431,0.4807472229003906,0.6441461443901062,0.542275071144104,0.6427963972091675,0.5051885843276978,0.7827251553535461,0.5575810670852661,0.7857005000114441,0.5180586576461792,0.7833250761032104,0.5618919134140015,0.7945461273193359,0.4848585724830627,0.8087117075920105,0.5425047278404236,0.809049665927887,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame60.jpg_fliped,pullup
0.4515419900417328,0.3127527832984924,0.41689333319664,0.3752432465553283,0.4912423491477966,0.3777206242084503,0.4060131013393402,0.2916208207607269,0.5184587240219116,0.3095280826091766,0.409538209438324,0.2119226306676864,0.5141115784645081,0.2246182113885879,0.4024110436439514,0.2139414995908737,0.5197799205780029,0.2065821290016174,0.4135451912879944,0.2134981453418731,0.5087960958480835,0.2051624357700348,0.4176773428916931,0.2085389345884323,0.5039977431297302,0.2062573432922363,0.4408732056617737,0.5787726044654846,0.4801878333091736,0.577122688293457,0.4417153000831604,0.7339012026786804,0.4964102208614349,0.7322432398796082,0.4371589124202728,0.8544174432754517,0.488638311624527,0.8582208156585693,0.4388935565948486,0.855606198310852,0.4836913645267486,0.8597459197044373,0.4284824430942535,0.8976213932037354,0.5097730755805969,0.8666747808456421,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame70.jpg,pullup
0.5456268191337585,0.327998012304306,0.514832615852356,0.3870359659194946,0.5844175815582275,0.3889199197292328,0.4862330853939056,0.2965898513793945,0.5833392143249512,0.3031757175922394,0.4805150926113128,0.206388235092163,0.5904180407524109,0.2179774940013885,0.4688190519809723,0.1944345831871032,0.5970942378044128,0.2054868787527084,0.484377771615982,0.1928527951240539,0.5868487358093262,0.2008523494005203,0.4894418716430664,0.1944599449634552,0.5834199786186218,0.2020072788000106,0.5160984396934509,0.5977375507354736,0.5596807599067688,0.5950583219528198,0.499528020620346,0.7426440715789795,0.5575628280639648,0.739590585231781,0.5170932412147522,0.8890668749809265,0.5688338875770569,0.887886106967926,0.5331857800483704,0.9157754778862,0.5706844925880432,0.9108502864837646,0.4982973635196686,0.9461115598678588,0.5553329586982727,0.9303444027900696,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0frame70.jpg_fliped,pullup
0.4675133228302002,0.3380127847194671,0.4295567870140075,0.3951964974403381,0.4919785857200622,0.4024054706096649,0.4168557226657867,0.2928947806358337,0.5079707503318787,0.315486878156662,0.4150360226631164,0.2063831388950348,0.5096089839935303,0.2141641080379486,0.4084482789039612,0.1910641938447952,0.5153781771659851,0.204005017876625,0.4201962053775787,0.1906298846006393,0.505720853805542,0.197291150689125,0.4230083525180816,0.1934475153684616,0.5017491579055786,0.1998381912708282,0.4453004896640777,0.6122244000434875,0.4850594103336334,0.613585889339447,0.447617620229721,0.7621806859970093,0.5018343925476074,0.7652152180671692,0.4353989660739898,0.9168745875358582,0.4952787756919861,0.9193657636642456,0.431823581457138,0.938057541847229,0.4861684739589691,0.937183916568756,0.4581730961799621,0.9468258619308472,0.5154045820236206,0.9550338983535768,./Data Train/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_1frame0.jpg,pullup
